ID,NAME,ORGANIZATION,CATEGORY,DESCRIPTION,ADDRESS,CITY,ZIP_CODE,URL,PHONE,EMAIL,ELIGIBILITY_CRITERIA,APPOINTMENT_REQUIRED,REFERRAL_REQUIRED_FROM,START_DATE,END_DATE,IS_ALWAYS_OPEN,OPEN_HOURS_USER_INPUT,INTERNAL_NOTES,LAST_MODIFIED_DATETIME
365,Food Market,West Valley Community Services,Food,"The Food Market provides a wide selection of canned, packaged, and perishable foods to families who are experiencing food insecurities. Clients visit the Market weekly and shop from a selection of healthy and delicious foods.

The Food Market is open to all clients living in the west valley communities of Cupertino (95014), Los Gatos (95030, 95032, 95033), Monte Sereno, Saratoga (95070), and West San Jose (95129, 95130).

Clients must be enrolled in this service by a case manager to receive food.",10104 Vista Drive,Cupertino,95014,https://www.wvcommunityservices.org/food,(408) 255-8033,wvcs@wvcommunityservices.org,"The Food Market is open to low income clients living in Cupertino (95014), Los Gatos (95030, 95032, 95033), Monte Sereno, Saratoga (95070), and West San Jose (95129, 95130).

Clients must be enrolled in the program by a case manager before receiving food.",,,,,,"Mon  9:30am - 11:15am, 1:30pm - 4:15pm
Tue  9:30am - 11:15am, 1:30pm - 4:15pm
Wed  9:30am - 11:15am, 1:30pm - 4:15pm
Thur  9:30am - 11:15am, 1:30pm - 4:15pm, 4:45pm - 7:15pm
Fri  9:30am - 11:15am, 1:30pm - 4:15pm","Hours above are office hours, not food pantry hours which differ.",5/3/2023 7:38 PM
468,Free Cold Meals and Snacks,Catholic Charities of Santa Clara County,Food,"Cold meals, and snacks are provided on a walk-up basis at the Educare Family Resource Center.",1399 Santee Drive,San Jose,95122,https://www.ccscc.org/free-food-distribution,(408) 468-0100,,,,,,,,Wed 3:30pm - 4:30pm,"Phone number is for Catholic Charities of Santa Clara County, not for the Educare Family Resource Center.",2/11/2023 6:06 PM
301,Free Grocery,The Health Trust,Food,"The Health Trust offers free grocery distribution at the Tropicana Shopping Center in East San Jose on the first Wednesday of the month. The Free Grocery program addresses the needs of low-income individuals and households that lack reliable access to affordable, nutritious food and may experience hunger on a regular basis. ",1153 South King Road,San Jose,95122,https://healthtrust.org/provider/food/,(408) 513-8700,Info@healthtrust.org,,,,,,,Wed 9:30am,Only held on the first Wednesday of every month.,11/18/2022 3:40 PM
469,"Free Hot Meals, Cold Meals and Snacks",Catholic Charities of Santa Clara County,Food,"Free hot meals, cold meals and snacks are provided at the Shirakawa Family Resource Center.",665 Wool Creek Drive,San Jose,95112,https://www.ccscc.org/free-food-distribution,(408) 468-0100,,,,,,,,Wed 2pm - 3pm,"Phone number I entered is for Catholic Charities of Santa Clara County, not the Shirakawa Family Resource Center.",2/11/2023 6:10 PM
470,"Free Hot Meals, Cold Meals and Snacks",Catholic Charities of Santa Clara County,Food,"Hot meals, cold meals and snacks provided at the Seven Trees Family Resource Center.",3975 Mira Loma Way,San Jose,,https://www.ccscc.org/free-food-distribution,(408) 468-0100,,,,,,,,Wed 2pm - 3pm,Phone number is for Catholic Charities main office not the Seven Trees Family Resource Center.,2/11/2023 6:15 PM
181,Hope's Corner Meal Program,Mountain View Trinity and Los Altos United Methodist Churches,Food,This program provids a nutritious breakfast and a bag lunch for each person to take on Wednesday and Saturday.  Coffee and a snack are provided on Monday.  Located in the Trinity Methodist Church.,748 Mercy,Mountain View,94041,https://www.hopes-corner.org/,(650) 254-1450,hopescornermv@gmail.com,,,,,,,"Mon 7am - 8am
Wed 8am - 9am
Sat 8am - 10am",,10/30/2022 2:15 PM
458,Hot Meal Program,Loaves & Fishes Family Kitchen,Food,"Provides hot and nutritious prepared meals to hungry families, children, seniors, veterans, students, and disabled individuals at Goodwill Industries in San Jose.",1080 N. 7th Street,San Jose,95112,https://www.loavesfishes.org/meal-programs,(408) 922-9085,,,,,,,,"Mon 3:30pm – 4:30pm
Tue 3:30pm – 4:30pm
Wed 3:30pm – 4:30pm
Thur 3:30pm – 4:30pm
Fri 3:30pm – 4:30pm","I'm not sure I have the correct days, you should probably confirm with Loaves & Fishes.",12/11/2022 5:18 PM
459,Hot Meal Program,Loaves & Fishes Family Kitchen,Food,"Provides hot and nutritious prepared meals to hungry families, children, seniors, veterans, students, and disabled individuals at the Vietnamese Seventh Day Adventist Church in San Jose.",1066 S. 2nd Street,San Jose,95112,https://www.loavesfishes.org/meal-programs,(408) 922-9085,,,,,,,,"Mon 3:30pm – 4:30pm
Tue 3:30pm – 4:30pm
Wed 3:30pm – 4:30pm
Thur 3:30pm – 4:30pm
Fri 3:30pm – 4:30pm","I'm not sure I have the correct days, you should probably confirm with Loaves & Fishes.",12/11/2022 5:19 PM
391,Jason Dahl Family Resource Center (FRC) - Food Distribution,Catholic Charities of Santa Clara County,Food,Monthly drive through food distribution site that provides boxed groceries.,3200 Water Street,San Jose,95111,https://www.ccscc.org/free-food-distribution,,,,,,,,,Sat 9am - 11am (2nd Saturday),,12/4/2022 9:11 PM
393,John XXIII Multi-Service Center - Food Distribution,Catholic Charities of Santa Clara County,Food,Food distribution site that provides hot meals for new clients only who are age 60+.,195 E. San Fernando Street,San Jose,95112,https://www.ccscc.org/free-food-distribution,,,Must be a new client and age 60+.,,,,,,"Mon 11am - 12pm
Tue 11am - 12pm
Wed 11am - 12pm
Thur 11am - 12pm
Fri 11am - 12pm",,11/29/2022 7:19 PM
395,John XXIII Multi-Service Center - Food Distribution,Catholic Charities of Santa Clara County,Food,Food distribution site that provides cold meals and snacks.,195 E. San Fernando Street,San Jose,95112,https://www.ccscc.org/free-food-distribution,,,,,,,,,"Mon 9:45am – 12pm, 1:30pm - 5pm
Tue 9:45am – 12pm, 1:30pm - 5pm
Wed 9:45am – 12pm, 1:30pm - 5pm
Thur 9:45am – 12pm, 1:30pm - 5pm
Fri 9:45am – 12pm, 1:30pm - 5pm",,2/13/2023 7:49 AM
27,Lunch,"Self-Help for the Elderly, South Bay Community Center",Food,Senior Nutrition Program; $3 suggested donation for seniors 60+; $8 for non-seniors,550 East Remington Drive,Sunnyvale,94087,https://www.selfhelpelderly.org/wp-content/uploads/calendars/southbay.pdf,(408) 733-1883,,,,,,,,"Mon 11am
Tue 11am
Wed 11am
Thur 11am
Fri 11am","First come, first serve until food runs out. Suggested donation: $3 per meal. No one will be refused a meal if not able to pay.",10/6/2022 5:39 PM
28,Lunch,Our Daily Bread,Food,Our Daily Bread (ODB) serves free hot meals three days a week to hungry people without qualification or restriction.,231 Sunset Avenue,Sunnyvale,94086,http://ourdailybread-sunnyvale.org/,(408) 736-4155,,,,,,,,"Mon 11am - 12:30pm
Wed 11am - 12:30pm
Fri 11am - 12:30pm","Meals are served every Monday, Wednesday & Friday (regardless of holiday).",10/6/2022 5:55 PM
29,Lunch,La Comida de California,Food,Senior nutrition program.,Stevenson House 455 East Charleston Road,Palo Alto,94306,https://www.lacomida.org/dine/,(650) 322-3742,manager@lacomida.org,,,,,,,"Mon 11:15am - 12:15pm
Tue 11:15am - 12:15pm
Wed 11:15am - 12:15pm
Thur 11:15am - 12:15pm
Fri 11:15am - 12:15pm",Senior Nutrition Program; $3 suggested donation for seniors 60+,5/3/2023 7:39 PM
30,Lunch,"Community Services Agency, Mountain View",Food,Senior Nutrition Program has a full dine in meal distribution in the Social Hall of the Mountain View Senior Center. Doors open at 10:30 a.m. Sign in will begin at 11 a.m. Lunch will be served starting at 11:30 a.m. The Social Hall will close at 1 p.m. Suggested donation is $3 for those over the age of 60.,266 Escuela Avenue,Mountain View,94040,https://www.mountainview.gov/depts/cs/rec/senior/nutrition.asp,(650) 964-6586,eminnis@csacares.org,Senior 60+,,,,,,"Mon 11:30am - 12:30pm
Tue 11:30am - 12:30pm
Wed 11:30am - 12:30pm
Thur 11:30am - 12:30pm
Fri 11:30am - 12:30pm
",,5/3/2023 7:39 PM
31,Lunch,La Comida,Food,La Comida Senior Nutrition Program. Suggested donation $3 (seniors) and $8 (non-seniors),Methodist Church 625 Hamilton Avenue,Palo Alto,94301,https://www.lacomida.org/,(650) 322-3742,manager@lacomida.org,,,,,,,"Mon 11:45am - 12:15pm
Tue 11:45am - 12:15pm
Wed 11:45am - 12:15pm
Thur 11:45am - 12:15pm
Fri 11:45am - 12:15pm",,5/3/2023 7:39 PM
460,Martha’s Kitchen,,Food,Serves hot breakfast on Thursdays 8:30am - 9:30 am; hot lunch on Mondays & Fridays 12pm -1pm. Dinner is served on Tuesday & Wednesdays 4pm - 5pm. Grocery distribution Tuesdays from 5pm - 6pm.,311 Willow Street,San Jose,95110,https://www.marthas-kitchen.org/,(408) 293-6111,,,,,,,,"Mon 12pm -1pm
Tue 4pm - 5pm, 5pm - 6pm
Wed 4pm - 5pm
Thur 8:30am - 9:30 am
Fri 12pm -1pm",,5/3/2023 7:42 PM
434,Meals Without Borders,Opening Doors 2020,Food,Opening Doors 2020 prepares hot lunches for low-income populations and people experiencing homelessness.,,San Jose,,https://od2020.com/#services,(408) 401-1090,info@od2020.com,,,,,,,,I can't find any information on time and location of their meal distributions.  A SJ Housing Department website indicates they are still actively providing meals though.,12/10/2022 4:41 PM
437,Meals Without Borders,Opening Doors 2020,Food,Opening Doors 2020 prepares hot lunches for low-income populations and people experiencing homelessness.,304 North 6th Street,San Jose,95112,https://od2020.com/#services,(408) 401-1090,info@od2020.com,Must be low-income or homeless.,,,,,,"Wed
Sat
Sun","I don't know what time lunch is served on those 3 days.

This record replaces ID = 434, which should be deleted.",12/10/2022 5:05 PM
350,Our Daily Bread (ODB),St. Thomas Episcopal Church,Food,Our Daily Bread (ODB) serves free hot meals three days a week to hungry people without qualification or restriction.,231 Sunset Avenue,Sunnyvale,94086,http://ourdailybread-sunnyvale.org/,(408) 736-4108,ODB@StThomas-Svale.org,,,,,,,"Mon 11am - 12:30pm
Wed 11am - 12:30pm
Fri 11am - 12:30pm",,11/27/2022 3:27 PM
380,Our Lady Of Refuge Church - Food Distribution,Catholic Charities of Santa Clara County,Food,Weekly drive through food distribution site that provides grocery boxes and hot meals.,2165 Lucretia Avenue,San Jose,95122,https://www.ccscc.org/free-food-distribution,,,,,,,,,Tue 5pm - 7pm,,5/3/2023 7:43 PM
351,Saint Athanasius Parish,Catholic Charities of Santa Clara County,Food,Provides grocery distribution.,160 North Rengstorff,Mountain View,94043,https://www.ccscc.org/free-food-distribution,(650) 961-8600,athanasius@comcast.net,,,,,,,Sat 10am-12pm,2nd and 4th saturday,12/4/2022 9:08 PM
71,Salvation Army of Silicon Valley Senior Center,Salvation Army of Silicon Valley,Food,"The Salvation Army Senior Center is a safe place for seniors to socialize and enjoy a nutritious hot lunch. The center provides relief from the heat, rain, and cold.",359 N. 4th Street,San Jose,95112,https://siliconvalley.salvationarmy.org/silicon_valley/seniors,(408) 282-1165 ext. 3209,deborah.reynolds@usw.salvationarmy.org,Must be 60 years of age or older.,,,,,,"Mon 12pm - 1pm
Tue 12pm - 1pm
Wed 12pm - 1pm
Thur 12pm - 1pm
Fri 12pm - 1pm","This URL mentioned social events which have not yet resumed due to Covid.  Maybe we don't want to track bingo, movies, and parties.",5/3/2023 7:45 PM
383,Santa Teresa Parish - Food Distribution,Catholic Charities of Santa Clara County,Food,Weekly drive through food distribution site that provides grocery boxes and small pantry style shopping.,794 Calero Avenue,San Jose,95123,https://www.ccscc.org/free-food-distribution,,,,,,,,,Sat 9am - 11am,,5/3/2023 7:45 PM
272,Second Harvest of Silicon Valley,,Food,"Second Harvest of Silicon Valley may provide free groceries, ready-to-eat meals, or grocery home delivery to low income residents of Santa Clara and San Mateo Counties. Eligible individuals can apply for CalFresh EBT cards to buy groceries at participating stores and farmers' markets.",,,,https://www.shfb.org/get-food/,1-800-984-3663,,,,,,,,,"Should probably add subcategory ""Grocery Delivery"" to Food category and select it for this record.

I think this site provides information on where to find food resources and connections, but in most cases
does not provide food directly to people. Instead it provides food to organizations that provide food to
people.",5/3/2023 7:46 PM
398,Senior Nutrition Program,Catholic Charities of Santa Clara County,Food,"The Senior Nutrition Program serves hot, nutritious meals to seniors (age 60+) five days a week in a social environment at the John XXIII Multi-Service Center.   Suggested Contribution rate per meal: $3.00 (60 and over).",195 E San Fernando Street,San Jose,95112,https://www.ccscc.org/senior-nutrition-program,(408) 831- 0440 Ext. 422,Mcadena@Catholiccharitiesscc.Org,"60 years or older, resident in Santa Clara County.",,,,,,"Mon 11am - 12pm
Tue 11am - 12pm
Wed 11am - 12pm
Thur 11am - 12pm
Fri 11am - 12pm",,5/3/2023 7:46 PM
399,Senior Nutrition Program,Catholic Charities of Santa Clara County,Food,"The Senior Nutrition Program serves hot, nutritious meals to seniors (age 60+) five days a week in a social environment at the Eastside Neighborhood Center.  Suggested Contribution rate per meal: $3.00 (60 and over).",2150 Alum Rock Avenue,San Jose,95116,https://www.ccscc.org/senior-nutrition-program,(408) 831- 0440 Ext. 422,Mcadena@Catholiccharitiesscc.Org,"60 years or older, resident in Santa Clara County.",,,,,,"Mon 11am - 12pm
Tue 11am - 12pm
Wed 11am - 12pm
Thur 11am - 12pm
Fri 11am - 12pm",,11/30/2022 7:31 PM
402,Services for Unhoused and Released from Incarceration,Catholic Charities of Santa Clara County,Food,"Services for unhoused and released from incarceration include:

o Postal Service: A safe place where the homeless and those released from incarceration receive mail while in transition and rebuilding their lives.

o Phone service available to make appointments and receive messages.

o Sandwiches and granola bars distributed

o Referrals to Re-Entry Center 150 W. Mission including Faith Based

o Referrals to shelter, clothing, employment, housing and community programs

o Santa Clara County Continuum of Care (CoC) advocating homeless solutions

o Help with navigating immigration, domestic violence, legal documents",195 E San Fernando Street,San Jose,95112,https://www.ccscc.org/the-window,,smiller@catholiccharitiesscc.org,,,,,,,"Mon 9:30am - 12pm, 1:30pm- 5pm
Tue 9:30am - 12pm, 1:30pm- 5pm
Wed 9:30am - 12pm, 1:30pm- 5pm
Thur 9:30am - 12pm, 1:30pm- 5pm
Fri 9:30am - 12pm, 1:30pm- 5pm",Please look at the description and add to other categories as needed.,11/30/2022 8:05 PM
